batch_id,timestamp,machine_id,product_line,temperature,pressure,cycle_time,vibration,quality_measurement,defect_rate,temperature_tolerance,pressure_tolerance,cycle_time_tolerance,vibration_tolerance,operator_shift,operator_id,raw_material_batch,ambient_temperature,energy_consumption,maintenance_days,production_speed,actual_status,final_outcome,temperature_tolerance_distance,temperature_limit_utilization_pct,pressure_tolerance_distance,pressure_limit_utilization_pct,cycle_time_tolerance_distance,cycle_time_limit_utilization_pct,vibration_tolerance_distance,vibration_limit_utilization_pct,temperature_rolling_mean,temperature_rolling_std,temperature_rolling_z,temperature_drift_flag,pressure_rolling_mean,pressure_rolling_std,pressure_rolling_z,pressure_drift_flag,cycle_time_rolling_mean,cycle_time_rolling_std,cycle_time_rolling_z,cycle_time_drift_flag,vibration_rolling_mean,vibration_rolling_std,vibration_rolling_z,vibration_drift_flag
255,2026-01-03 15:30:00,M-04,Line-B,69.445,99.0,40.919,1.94,50.13,0.737,78.0,108.0,49.0,3.3,Shift-B,OP-025,RM-0045,27.61,85.79,2.0,105.3,Stable,Accepted,8.555000000000007,89.03205128205127,9.0,91.66666666666666,8.081000000000003,83.50816326530611,1.3599999999999999,58.78787878787879,70.6006,1.5108457068807342,-0.764869632112096,False,100.24527999999998,1.6292616558838515,-0.7643216763267119,False,41.97608,1.1737069452522295,-0.9006336754468466,False,2.00604,0.23529281048656547,-0.2806715592517893,False
256,2026-01-03 15:45:00,M-01,Line-D,69.933,99.748,44.173,1.898,47.45,1.585,78.0,108.0,49.0,3.3,Shift-B,OP-024,RM-0001,26.46,88.85,57.0,93.38,Warning,Accepted,8.066999999999993,89.65769230769232,8.251999999999995,92.35925925925926,4.826999999999998,90.14897959183673,1.402,57.515151515151516,70.52648,1.4956448754076908,-0.39680542470900765,False,100.2508,1.627252157268009,-0.30898714606354777,False,42.0818,1.248501835534625,1.6749675014330445,False,2.00528,0.23562284835445566,-0.4553038924247915,False
257,2026-01-03 16:00:00,M-05,Line-A,69.17,99.918,39.507,1.489,49.197,0.996,78.0,108.0,49.0,3.3,Shift-C,OP-006,RM-0063,26.12,80.16,55.0,103.23,Stable,Accepted,8.829999999999998,88.67948717948718,8.081999999999994,92.51666666666667,9.493000000000002,80.62653061224489,1.8109999999999997,45.12121212121213,70.40939999999999,1.4820832466497855,-0.836255320206624,False,100.23791999999999,1.6286149770075768,-0.19643685248910345,False,41.91479999999999,1.3035511433516198,-1.847108195393999,False,1.9871200000000002,0.25713620255939607,-1.9371834655796436,False
258,2026-01-03 16:15:00,M-01,Line-A,70.123,99.574,43.379,2.0,51.195,1.102,78.0,108.0,49.0,3.3,Shift-C,OP-010,RM-0043,26.67,89.94,77.0,101.64,Stable,Accepted,7.876999999999995,89.90128205128207,8.426000000000002,92.19814814814815,5.621000000000002,88.52857142857142,1.2999999999999998,60.60606060606061,70.47268,1.4319086248779844,-0.24420552675265092,False,100.17944,1.6250082327996769,-0.37257657393951016,False,41.95888,1.3345725070848162,1.0641010454366748,False,1.9955600000000002,0.25380357890831007,0.017493843148696446,False
259,2026-01-03 16:30:00,M-02,Line-B,69.815,101.964,41.333,1.673,50.076,1.021,78.0,108.0,49.0,3.3,Shift-C,OP-021,RM-0090,26.52,89.53,88.0,102.09,Stable,Accepted,8.185000000000002,89.50641025641025,6.036000000000001,94.41111111111111,7.667000000000002,84.35306122448979,1.6269999999999998,50.696969696969695,70.50412,1.4073070418355607,-0.4896728144706634,False,100.28407999999999,1.653219911768159,1.0161503548570827,False,41.953,1.3370917757082539,-0.4636929276388618,False,1.98392,0.26185650014209455,-1.187367889784219,False
260,2026-01-03 16:45:00,M-04,Line-C,70.997,102.939,39.247,1.86,48.855,0.77,78.0,108.0,49.0,3.3,Shift-C,OP-017,RM-0074,26.33,82.77,52.0,101.86,Stable,Accepted,7.003,91.02179487179487,5.061000000000007,95.31388888888888,9.753,80.09591836734694,1.4399999999999997,56.363636363636374,70.43692000000001,1.3376120177390616,0.4187163337143732,False,100.35295999999998,1.7278950942307556,1.496641786086727,False,41.845119999999994,1.4424942033390098,-1.8011302880704843,False,1.9864800000000002,0.2602506996468343,-0.4859929297851502,False
261,2026-01-03 17:00:00,M-05,Line-B,68.007,97.808,41.961,1.512,50.492,0.566,78.0,108.0,49.0,3.3,Shift-C,OP-021,RM-0138,27.55,86.94,39.0,94.95,Stable,Accepted,9.992999999999995,87.18846153846155,10.191999999999993,90.56296296296297,7.0390000000000015,85.63469387755102,1.7879999999999998,45.81818181818182,70.37164,1.4157188951200623,-1.6702750864955132,False,100.23872,1.7994063956390511,-1.3508454820939626,False,41.86108,1.4414381105918648,0.06931966018226719,False,1.97012,0.27686358253358895,-1.654677714590438,False
262,2026-01-03 17:15:00,M-02,Line-D,72.533,100.737,42.29,1.597,48.49,1.33,78.0,108.0,49.0,3.3,Shift-C,OP-009,RM-0040,28.55,81.97,119.0,100.5,Stable,Accepted,5.466999999999999,92.99102564102564,7.263000000000005,93.27499999999999,6.710000000000001,86.3061224489796,1.7029999999999998,48.3939393939394,70.39936,1.4519875137204064,1.4694616722515783,False,100.38359999999999,1.6792188412076334,0.2104549992696933,False,41.94608,1.399293152511885,0.24578123560643667,False,1.94208,0.2777693767618502,-1.2423255724689177,False
263,2026-01-03 17:30:00,M-02,Line-A,67.852,99.848,41.617,1.559,50.105,1.174,78.0,108.0,49.0,3.3,Shift-C,OP-024,RM-0106,27.74,85.24,70.0,104.65,Stable,Accepted,10.147999999999996,86.9897435897436,8.152000000000001,92.45185185185186,7.383000000000003,84.93265306122449,1.7409999999999999,47.24242424242424,70.2878,1.5372857303268777,-1.5844809796563122,False,100.31795999999999,1.6662315885454555,-0.2820496281733801,False,41.88464,1.3776456027101622,-0.19427347604745912,False,1.91024,0.274062231375771,-1.2816067293796836,False
264,2026-01-03 17:45:00,M-06,Line-B,70.087,99.536,41.468,1.923,52.378,0.506,78.0,108.0,49.0,3.3,Shift-C,OP-017,RM-0100,28.13,85.85,20.0,99.35,Stable,Accepted,7.912999999999997,89.85512820512821,8.463999999999999,92.16296296296296,7.5319999999999965,84.62857142857143,1.3769999999999998,58.27272727272727,70.18936,1.4635501039139893,-0.06993952562761445,False,100.23371999999999,1.6496569724238794,-0.422948535158078,False,41.88360000000001,1.3779625660130659,-0.30160470991783395,False,1.8936399999999998,0.2592406989652665,0.11325382209347451,False
265,2026-01-03 18:00:00,M-06,Line-C,69.915,97.343,42.818,1.314,51.875,1.067,78.0,108.0,49.0,3.3,Shift-C,OP-014,RM-0119,25.74,86.53,43.0,101.46,Stable,Accepted,8.084999999999994,89.63461538461539,10.656999999999996,90.13240740740741,6.182000000000002,87.38367346938774,1.9859999999999998,39.81818181818183,70.19764,1.4612971657628875,-0.1934171957778657,False,100.06772000000001,1.724751323138132,-1.5797755673220535,False,41.99488,1.3341763476642257,0.6169499267777094,False,1.8792,0.28106227068035994,-2.010942267817859,False
266,2026-01-03 18:15:00,M-04,Line-A,70.51,101.744,42.22,1.942,49.821,0.668,78.0,108.0,49.0,3.3,Shift-C,OP-019,RM-0011,25.98,87.03,43.0,96.94,Stable,Accepted,7.489999999999995,90.39743589743591,6.256,94.2074074074074,6.780000000000001,86.16326530612245,1.3579999999999999,58.84848484848485,70.1662,1.445046250701565,0.23791626035020538,False,100.15484000000001,1.7531264377296714,0.9064719838792585,False,41.99916,1.3347425681880831,0.16545512615199381,False,1.8759599999999998,0.27979955325196626,0.23602610952180286,False
267,2026-01-03 18:30:00,M-03,Line-C,68.518,104.659,41.184,2.21,49.157,1.211,78.0,108.0,49.0,3.3,Shift-C,OP-014,RM-0075,27.85,85.05,4.0,100.84,Warning,Accepted,9.482,87.84358974358975,3.340999999999994,96.90648148148149,7.8160000000000025,84.04897959183673,1.0899999999999999,66.96969696969697,70.0376,1.4428568305044427,-1.053188346808272,False,100.41724,1.915968973304814,2.2138980636432115,False,41.92344,1.3247061649034912,-0.5581917104264946,False,1.87808,0.2822080969780986,1.1761533547556553,False
268,2026-01-03 18:45:00,M-03,Line-B,67.585,100.252,41.871,1.626,50.659,0.805,78.0,108.0,49.0,3.3,Shift-C,OP-001,RM-0029,26.32,86.04,48.0,98.07,Stable,Accepted,10.415000000000006,86.64743589743588,7.748000000000005,92.82592592592593,7.128999999999998,85.45102040816327,1.674,49.27272727272727,69.87248,1.4788893107103527,-1.5467553815107773,False,100.39432,1.9143144273255388,-0.07434515352779911,False,41.96716000000001,1.3031891228827783,-0.0737882156254417,False,1.86096,0.28406740397307095,-0.8271276348984898,False
269,2026-01-03 19:00:00,M-04,Line-D,71.036,105.12,45.313,2.153,49.635,1.584,78.0,108.0,49.0,3.3,Shift-C,OP-010,RM-0029,27.16,76.19,32.0,95.75,Warning,Accepted,6.963999999999999,91.07179487179488,2.8799999999999955,97.33333333333334,3.6869999999999976,92.47551020408163,1.1469999999999998,65.24242424242425,69.94668,1.4892492437466613,0.7314558020251086,False,100.50908,2.1065961668055952,2.188801096601217,False,41.9816,1.339144751946799,2.4877071691890937,False,1.87172,0.29000898261950425,0.9699009922359653,False
270,2026-01-03 19:15:00,M-04,Line-C,70.413,103.324,40.769,1.754,49.089,0.71,78.0,108.0,49.0,3.3,Shift-C,OP-014,RM-0016,26.39,87.51,53.0,93.58,Stable,Accepted,7.587000000000003,90.27307692307693,4.676000000000002,95.67037037037038,8.231000000000002,83.20204081632653,1.5459999999999998,53.15151515151515,69.90448,1.4589842105611261,0.34854386793152,False,100.73492,2.0930401118946573,1.2369949267987579,False,41.92888,1.3605944264670928,-0.8524803405315535,False,1.8558000000000001,0.28486034590070014,-0.35736809796435026,False
271,2026-01-03 19:30:00,M-02,Line-A,70.938,99.446,41.386,2.57,49.269,1.438,78.0,108.0,49.0,3.3,Shift-C,OP-011,RM-0119,27.14,90.17,69.0,102.79,Stable,Accepted,7.061999999999998,90.94615384615385,8.554000000000002,92.07962962962962,7.613999999999997,84.46122448979592,0.73,77.87878787878788,69.94088,1.4734740784961244,0.6767136351782235,False,100.58836,2.0475892304528958,-0.5579048683252371,False,41.93036,1.3599573485958976,-0.4002772591081829,False,1.8809200000000001,0.3184837672472491,2.1636267554730506,False
272,2026-01-03 19:45:00,M-01,Line-A,67.69,100.764,41.06,1.812,49.991,0.921,78.0,108.0,49.0,3.3,Shift-C,OP-009,RM-0047,26.74,74.27,14.0,105.36,Stable,Accepted,10.310000000000002,86.78205128205127,7.236000000000004,93.3,7.939999999999998,83.79591836734694,1.4879999999999998,54.90909090909092,70.0054,1.325076129888392,-1.7473713002399474,False,100.57928,2.0462321984564746,0.09027323494339386,False,41.8154,1.3038432612856414,-0.5793641171678412,False,1.8941999999999999,0.3078128489845736,-0.26704538251461807,False
273,2026-01-03 20:00:00,M-01,Line-A,72.403,101.414,42.802,2.049,48.286,1.203,78.0,108.0,49.0,3.3,Shift-C,OP-022,RM-0102,25.71,86.78,81.0,97.69,Stable,Accepted,5.596999999999994,92.82435897435897,6.5859999999999985,93.90185185185186,6.198,87.35102040816327,1.251,62.09090909090909,70.08760000000001,1.4083387376622123,1.6440646969943262,False,100.72056,1.9728577639218368,0.3514901138242772,False,41.90152,1.2946628943473983,0.695532407649566,False,1.8963199999999998,0.30872435386063507,0.4945512010656705,False
274,2026-01-03 20:15:00,M-06,Line-D,70.8,102.067,43.494,1.903,49.102,0.894,78.0,108.0,49.0,3.3,Shift-C,OP-010,RM-0117,26.66,92.38,78.0,103.28,Stable,Accepted,7.200000000000003,90.76923076923077,5.933000000000007,94.50648148148147,5.506,88.76326530612245,1.3969999999999998,57.666666666666664,70.06724,1.3935471012252614,0.5258236333423733,False,100.91036,1.857127214274774,0.62281139983815,False,41.95175999999999,1.332092973481951,1.1577570264999997,False,1.9001600000000003,0.30816360373455304,0.009215883918744863,False
275,2026-01-03 20:30:00,M-03,Line-C,65.442,98.202,40.108,1.532,49.752,1.015,78.0,108.0,49.0,3.3,Shift-C,OP-011,RM-0071,25.58,84.58,11.0,100.47,Stable,Accepted,12.558000000000007,83.89999999999999,9.798000000000002,90.92777777777778,8.892000000000003,81.85306122448979,1.7679999999999998,46.42424242424243,69.79696,1.6024658987531306,-2.7176615760675933,False,100.82387999999999,1.9324407131914794,-1.3567712489714019,False,41.92596,1.3621842900283299,-1.3345918120683933,False,1.87732,0.3136154386080718,-1.1010937520571167,False
276,2026-01-03 20:45:00,M-03,Line-B,69.964,99.879,42.754,1.854,49.36,1.268,78.0,108.0,49.0,3.3,Shift-C,OP-018,RM-0091,27.46,85.14,102.0,96.82,Stable,Accepted,8.036000000000001,89.6974358974359,8.120999999999995,92.48055555555555,6.246000000000002,87.2530612244898,1.4459999999999997,56.18181818181819,69.78148,1.598755743278716,0.11416378065712907,False,100.77771999999999,1.9410011274253978,-0.4630187933955877,False,41.93116,1.3652047978233834,0.6027227572829335,False,1.8808799999999999,0.3127913734957108,-0.08593587380493532,False
277,2026-01-03 21:00:00,M-03,Line-A,69.039,102.51,42.225,1.762,49.824,1.144,78.0,108.0,49.0,3.3,Shift-C,OP-025,RM-0144,27.03,85.11,16.0,99.2,Stable,Accepted,8.960999999999999,88.51153846153846,5.489999999999995,94.91666666666667,6.774999999999999,86.1734693877551,1.5379999999999998,53.39393939393939,69.7086,1.5889934445008527,-0.42139884359959884,False,100.85348,1.9711544865890116,0.8403806050060181,False,41.93412,1.3657814100360224,0.21297697996367473,False,1.851,0.2847074521914261,-0.31260158213266526,False
278,2026-01-03 21:15:00,M-05,Line-D,67.913,96.502,41.796,1.432,51.039,0.79,78.0,108.0,49.0,3.3,Shift-C,OP-027,RM-0119,26.6,87.92,119.0,99.16,Stable,Accepted,10.087000000000003,87.06794871794872,11.498000000000005,89.3537037037037,7.204000000000001,85.29795918367347,1.8679999999999999,43.3939393939394,69.57856000000001,1.597926184152455,-1.0423259951043555,False,100.64616,2.144957394293265,-1.932047699887039,False,41.91784,1.3648682378408001,-0.08926869028232921,False,1.81668,0.2812763646901978,-1.3676229086069593,False
279,2026-01-03 21:30:00,M-01,Line-A,71.725,101.861,42.118,1.839,50.009,1.47,78.0,108.0,49.0,3.3,Shift-C,OP-001,RM-0025,26.78,82.48,27.0,100.33,Stable,Accepted,6.275000000000006,91.9551282051282,6.138999999999996,94.31574074074075,6.881999999999998,85.95510204081633,1.4609999999999999,55.72727272727273,69.67412,1.6532910441500268,1.2404833421536918,False,100.64635999999999,2.145075132328319,0.566245900525459,False,41.91248,1.3637639434056457,0.15070056734801712,False,1.8081200000000002,0.2770087724242678,0.1114766140066635,False
280,2026-01-03 21:45:00,M-01,Line-C,71.302,102.126,43.466,2.177,49.039,1.293,78.0,108.0,49.0,3.3,Shift-C,OP-003,RM-0131,26.8,91.69,70.0,102.3,Stable,Accepted,6.697999999999993,91.41282051282053,5.873999999999995,94.56111111111112,5.533999999999999,88.7061224489796,1.1229999999999998,65.96969696969698,69.74839999999999,1.6839990845207373,0.9225658222030261,False,100.7714,2.1361988632459616,0.6341169931818452,False,42.01436,1.3814754153922975,1.0507896006153505,False,1.8175999999999999,0.28563131831085997,1.2582653825406351,False
281,2026-01-03 22:00:00,M-02,Line-C,70.878,97.715,42.816,1.785,51.327,0.7,78.0,108.0,49.0,3.3,Shift-C,OP-009,RM-0090,26.88,91.73,65.0,99.68,Stable,Accepted,7.122,90.86923076923077,10.284999999999997,90.47685185185186,6.1839999999999975,87.37959183673469,1.515,54.090909090909086,69.7862,1.6988558404604783,0.6426678320769534,False,100.69008000000002,2.214057397629974,-1.3437230684193997,False,41.96008,1.3183421697976032,0.6492396432493763,False,1.8130800000000002,0.2851997720896701,-0.0984573016810534,False
282,2026-01-03 22:15:00,M-03,Line-B,70.472,98.585,43.688,2.515,50.093,1.056,78.0,108.0,49.0,3.3,Shift-C,OP-010,RM-0027,25.21,88.77,19.0,99.89,Stable,Accepted,7.528000000000006,90.34871794871793,9.415000000000006,91.2824074074074,5.311999999999998,89.15918367346939,0.7849999999999997,76.21212121212122,69.83828,1.6991355527640146,0.37296612325550654,False,100.63676,2.2491978436767233,-0.9122185519465137,False,42.12732,1.257999427662824,1.240604697968358,False,1.8541199999999998,0.3094141399483868,2.1359075577807833,False
283,2026-01-03 22:30:00,M-05,Line-B,70.207,98.802,42.375,2.288,49.746,0.273,78.0,108.0,49.0,3.3,Shift-C,OP-005,RM-0128,26.44,87.43,115.0,97.83,Stable,Accepted,7.793000000000006,90.00897435897434,9.197999999999993,91.48333333333333,6.625,86.4795918367347,1.012,69.33333333333334,69.84164,1.6998049613607653,0.2149423070912262,False,100.60588,2.269603752493672,-0.7947995318645482,False,42.08716,1.2321360747363328,0.23361056128609675,False,1.86564,0.3202436416230616,1.3188708380262952,False
284,2026-01-03 22:45:00,M-03,Line-A,67.491,101.077,41.618,1.482,49.513,0.823,78.0,108.0,49.0,3.3,Shift-C,OP-010,RM-0140,25.81,86.15,11.0,98.11,Stable,Accepted,10.509,86.52692307692308,6.923000000000002,93.58981481481482,7.381999999999998,84.93469387755103,1.8179999999999998,44.90909090909091,69.74868,1.7636709519257494,-1.2801027297834873,False,100.5704,2.2543700339562767,0.22471909773877752,False,42.09856,1.2261716872716715,-0.3919190150844869,False,1.858,0.3272329700177941,-1.1490284734437186,False
285,2026-01-03 23:00:00,M-03,Line-B,69.968,99.513,43.46,1.654,50.067,0.654,78.0,108.0,49.0,3.3,Shift-C,OP-017,RM-0018,26.24,83.98,87.0,99.66,Stable,Accepted,8.031999999999996,89.70256410256411,8.486999999999995,92.14166666666667,5.539999999999999,88.6938775510204,1.646,50.121212121212125,69.70751999999999,1.745235063441794,0.14925210102432873,False,100.43336000000001,2.208041664009091,-0.4168218448962261,False,42.26708000000001,1.1010615680635953,1.083427153031912,False,1.84976,0.32976434515170555,-0.5936360400332009,False
286,2026-01-03 23:15:00,M-06,Line-D,71.933,99.308,40.566,1.555,49.658,1.026,78.0,108.0,49.0,3.3,Shift-C,OP-028,RM-0004,27.29,83.06,49.0,103.69,Stable,Accepted,6.066999999999993,92.22179487179488,8.691999999999993,91.95185185185186,8.433999999999997,82.78775510204082,1.7449999999999999,47.12121212121212,69.86456,1.7623935447755918,1.1736538675664447,False,100.49336000000001,2.1534339994529743,-0.5504510471651853,False,42.211279999999995,1.1514162482207126,-1.4289185188609672,False,1.85148,0.3280368526045001,-0.9038008920218888,False
287,2026-01-03 23:30:00,M-01,Line-C,71.456,100.143,40.924,2.56,48.363,1.047,78.0,108.0,49.0,3.3,Shift-C,OP-023,RM-0123,28.45,82.2,76.0,100.37,Stable,Accepted,6.543999999999997,91.61025641025643,7.856999999999999,92.72500000000001,8.076,83.51836734693877,0.7399999999999998,77.57575757575759,69.82148000000001,1.7067324560887325,0.95768964501078,False,100.46960000000001,2.1539106875634455,-0.1516311710999823,False,42.15664000000001,1.179591733044387,-1.0449717181543077,False,1.89,0.3525349864434261,1.9005205887771368,False
288,2026-01-03 23:45:00,M-04,Line-D,69.229,101.781,41.697,1.82,49.893,0.584,78.0,108.0,49.0,3.3,Shift-C,OP-030,RM-0003,26.44,86.67,12.0,102.77,Stable,Accepted,8.771,88.75512820512822,6.218999999999994,94.24166666666667,7.302999999999997,85.09591836734694,1.4799999999999998,55.15151515151515,69.87656,1.6621621481271536,-0.38958894637905145,False,100.54692000000001,2.165331708999808,0.5699265359070679,False,42.15984,1.178174459350847,-0.3928450462718539,False,1.90044,0.3461307652703912,-0.2323977180623096,False
289,2026-01-04 00:00:00,M-04,Line-B,70.96,100.71,41.505,1.907,50.152,1.109,78.0,108.0,49.0,3.3,Shift-A,OP-018,RM-0083,26.87,77.56,62.0,106.66,Stable,Accepted,7.040000000000006,90.97435897435898,7.290000000000006,93.25,7.494999999999997,84.70408163265306,1.3929999999999998,57.78787878787879,69.91148,1.6758811642436555,0.62565295342597,False,100.59388000000001,2.155200866895402,0.05387896867694446,False,42.16132,1.1772920807231004,-0.55748272730832,False,1.8998000000000002,0.3461021043950277,0.020803109569602816,False
290,2026-01-04 00:15:00,M-03,Line-A,68.128,102.426,41.908,1.755,49.744,1.049,78.0,108.0,49.0,3.3,Shift-A,OP-016,RM-0052,27.54,82.41,45.0,100.21,Stable,Accepted,9.872,87.34358974358975,5.573999999999998,94.83888888888889,7.091999999999999,85.5265306122449,1.545,53.18181818181819,69.84,1.7134142085321955,-0.9991746254203158,False,100.79719999999999,2.07396908125459,0.785354041543722,False,42.12492,1.1701890488292874,-0.18537175699688765,False,1.91744,0.3256343910993842,-0.4988416593578507,False
291,2026-01-04 00:30:00,M-05,Line-C,69.72,99.361,41.712,1.994,49.207,1.458,78.0,108.0,49.0,3.3,Shift-A,OP-020,RM-0040,27.67,79.24,43.0,101.83,Stable,Accepted,8.280000000000001,89.38461538461539,8.638999999999996,92.00092592592593,7.287999999999997,85.1265306122449,1.3059999999999998,60.42424242424242,69.80839999999999,1.7078184671289507,-0.051761941741152395,False,100.70188,2.0833810525201613,-0.6436076580316421,False,42.1046,1.172876769599713,-0.33473252278155663,False,1.91952,0.3259637147495613,0.22849168981039272,False
