batch_id,timestamp,machine_id,product_line,temperature,pressure,cycle_time,vibration,quality_measurement,defect_rate,temperature_tolerance,pressure_tolerance,cycle_time_tolerance,vibration_tolerance,operator_shift,operator_id,raw_material_batch,ambient_temperature,energy_consumption,maintenance_days,production_speed,actual_status,final_outcome
10544,2026-04-20 19:45:00,M-06,Line-B,72.702,99.87,44.367,2.589,46.647,2.156,78.0,108.0,49.0,3.3,Shift-C,OP-011,RM-0040,21.06,86.85,117,101.28,Warning,Accepted
11853,2026-05-04 11:00:00,M-04,Line-C,71.48,103.925,44.027,2.885,47.326,2.938,78.0,108.0,49.0,3.3,Shift-B,OP-019,RM-0089,27.28,88.09,71,93.37,Warning,Rework
2974,2026-01-31 23:15:00,M-06,Line-D,71.834,100.506,44.056,1.646,49.478,1.373,78.0,108.0,49.0,3.3,Shift-C,OP-014,RM-0127,26.49,86.62,79,97.13,Stable,Accepted
12756,2026-05-13 20:45:00,M-06,Line-A,72.785,106.111,41.105,3.043,46.837,3.158,78.0,108.0,49.0,3.3,Shift-C,OP-018,RM-0056,25.62,79.52,44,99.1,Warning,Rework
1119,2026-01-12 15:30:00,M-05,Line-A,71.628,96.254,42.336,1.896,48.962,0.806,78.0,108.0,49.0,3.3,Shift-B,OP-018,RM-0007,26.39,89.25,21,99.97,Stable,Accepted
4375,2026-02-15 13:30:00,M-02,Line-B,70.966,102.575,40.934,1.955,48.983,1.13,78.0,108.0,49.0,3.3,Shift-B,OP-021,RM-0135,25.06,86.3,116,101.05,Stable,Accepted
9192,2026-04-06 17:45:00,M-06,Line-C,70.728,101.075,39.817,2.021,48.563,1.242,78.0,108.0,49.0,3.3,Shift-C,OP-014,RM-0031,27.74,90.61,68,101.6,Stable,Accepted
10913,2026-04-24 16:00:00,M-02,Line-D,74.8,101.135,43.644,2.857,45.45,3.282,78.0,108.0,49.0,3.3,Shift-C,OP-027,RM-0024,21.71,94.51,110,101.47,Warning,Rework
14791,2026-06-04 01:30:00,M-06,Line-A,76.783,104.166,44.785,3.573,43.883,5.708,78.0,108.0,49.0,3.3,Shift-A,OP-026,RM-0092,26.72,92.2,17,94.27,Critical,Rejected
12455,2026-05-10 17:30:00,M-01,Line-C,71.51,103.633,43.775,2.881,47.748,2.571,78.0,108.0,49.0,3.3,Shift-C,OP-003,RM-0073,27.23,89.4,112,101.32,Warning,Accepted
6225,2026-03-06 20:00:00,M-03,Line-D,69.615,100.085,42.023,1.743,50.362,0.276,78.0,108.0,49.0,3.3,Shift-C,OP-022,RM-0019,27.85,84.03,74,95.42,Stable,Accepted
2317,2026-01-25 03:00:00,M-01,Line-A,70.724,99.823,41.588,2.086,47.503,0.686,78.0,108.0,49.0,3.3,Shift-A,OP-016,RM-0065,20.64,74.22,117,98.53,Warning,Accepted
12397,2026-05-10 03:00:00,M-06,Line-C,73.543,100.306,41.946,3.076,45.233,2.543,78.0,108.0,49.0,3.3,Shift-A,OP-017,RM-0067,28.87,84.8,94,98.62,Warning,Accepted
8643,2026-04-01 00:30:00,M-06,Line-A,72.095,104.025,41.984,2.699,49.26,1.982,78.0,108.0,49.0,3.3,Shift-A,OP-003,RM-0013,25.42,84.23,35,99.53,Warning,Accepted
4304,2026-02-14 19:45:00,M-01,Line-C,71.856,98.095,41.491,1.925,48.196,1.199,78.0,108.0,49.0,3.3,Shift-C,OP-013,RM-0032,26.2,89.15,81,101.9,Stable,Accepted
7765,2026-03-22 21:00:00,M-03,Line-A,70.141,97.701,41.667,1.948,51.779,0.756,78.0,108.0,49.0,3.3,Shift-C,OP-013,RM-0071,22.93,84.47,45,102.72,Stable,Accepted
11592,2026-05-01 17:45:00,M-04,Line-B,69.245,100.948,45.919,2.76,47.955,2.477,78.0,108.0,49.0,3.3,Shift-C,OP-004,RM-0020,24.25,88.49,19,99.19,Warning,Accepted
2459,2026-01-26 14:30:00,M-03,Line-B,67.352,104.058,42.984,1.83,50.332,1.295,78.0,108.0,49.0,3.3,Shift-B,OP-012,RM-0035,21.38,82.72,85,103.68,Warning,Accepted
13975,2026-05-26 13:30:00,M-05,Line-C,74.074,103.495,43.977,3.221,45.455,3.368,78.0,108.0,49.0,3.3,Shift-B,OP-030,RM-0074,22.34,84.75,23,99.72,Warning,Rework
6593,2026-03-10 16:00:00,M-03,Line-D,70.0,102.214,42.039,2.028,52.321,0.911,78.0,108.0,49.0,3.3,Shift-C,OP-024,RM-0094,27.18,91.75,47,97.23,Stable,Accepted
10655,2026-04-21 23:30:00,M-02,Line-B,73.022,103.347,41.748,2.809,47.49,2.289,78.0,108.0,49.0,3.3,Shift-C,OP-014,RM-0088,22.86,84.53,69,98.1,Warning,Accepted
9692,2026-04-11 22:45:00,M-02,Line-B,72.145,101.672,42.808,2.349,48.704,1.429,78.0,108.0,49.0,3.3,Shift-C,OP-015,RM-0127,27.3,85.67,115,102.23,Stable,Accepted
6595,2026-03-10 16:30:00,M-06,Line-A,69.188,98.557,40.625,2.299,49.351,1.005,78.0,108.0,49.0,3.3,Shift-C,OP-007,RM-0135,26.42,85.41,7,99.88,Stable,Accepted
4234,2026-02-14 02:15:00,M-02,Line-A,70.337,104.551,43.359,1.673,49.547,1.186,78.0,108.0,49.0,3.3,Shift-A,OP-002,RM-0053,26.17,88.83,87,99.38,Warning,Accepted
6166,2026-03-06 05:15:00,M-04,Line-B,69.77,100.412,43.931,1.692,51.135,1.154,78.0,108.0,49.0,3.3,Shift-A,OP-004,RM-0017,27.9,86.86,98,100.07,Stable,Accepted
7783,2026-03-23 01:30:00,M-06,Line-D,69.598,103.103,42.88,1.801,50.334,1.827,78.0,108.0,49.0,3.3,Shift-A,OP-029,RM-0111,21.97,91.55,102,101.69,Stable,Accepted
10619,2026-04-21 14:30:00,M-06,Line-B,69.644,99.243,40.533,2.174,49.076,0.766,78.0,108.0,49.0,3.3,Shift-B,OP-024,RM-0123,22.59,88.42,53,104.0,Stable,Accepted
9773,2026-04-12 19:00:00,M-05,Line-B,71.496,100.372,44.956,2.922,48.261,2.933,78.0,108.0,49.0,3.3,Shift-C,OP-016,RM-0081,26.26,86.55,19,100.82,Warning,Rework
13509,2026-05-21 17:00:00,M-03,Line-C,72.854,103.568,44.387,2.901,46.694,3.334,78.0,108.0,49.0,3.3,Shift-C,OP-005,RM-0148,21.1,95.07,98,97.28,Warning,Rework
1865,2026-01-20 10:00:00,M-06,Line-C,69.452,99.268,41.797,1.932,50.202,0.645,78.0,108.0,49.0,3.3,Shift-B,OP-008,RM-0143,23.19,82.54,22,98.47,Stable,Accepted
13794,2026-05-24 16:15:00,M-06,Line-A,72.605,103.299,43.584,3.179,47.313,2.759,78.0,108.0,49.0,3.3,Shift-C,OP-007,RM-0105,21.15,80.62,46,101.56,Warning,Rework
4376,2026-02-15 13:45:00,M-04,Line-B,70.183,98.619,41.986,2.075,51.277,0.8,78.0,108.0,49.0,3.3,Shift-B,OP-009,RM-0060,24.93,87.0,1,100.06,Stable,Accepted
13208,2026-05-18 13:45:00,M-01,Line-A,75.999,103.089,44.182,3.09,45.336,3.528,78.0,108.0,49.0,3.3,Shift-B,OP-024,RM-0098,22.73,90.33,118,100.9,Critical,Rejected
12302,2026-05-09 03:15:00,M-05,Line-C,72.282,101.003,40.786,2.821,47.775,2.124,78.0,108.0,49.0,3.3,Shift-A,OP-009,RM-0067,28.81,84.25,34,98.75,Warning,Accepted
1146,2026-01-12 22:15:00,M-03,Line-B,71.601,99.662,42.682,1.949,50.461,0.507,78.0,108.0,49.0,3.3,Shift-C,OP-002,RM-0092,26.17,89.57,72,98.38,Stable,Accepted
8292,2026-03-28 08:45:00,M-02,Line-D,71.585,98.502,43.264,1.921,50.598,0.857,78.0,108.0,49.0,3.3,Shift-B,OP-004,RM-0058,22.85,86.71,44,100.85,Stable,Accepted
14448,2026-05-31 11:45:00,M-01,Line-B,71.568,103.754,45.175,3.421,46.526,3.528,78.0,108.0,49.0,3.3,Shift-B,OP-024,RM-0073,26.82,87.81,23,94.76,Critical,Rejected
13364,2026-05-20 04:45:00,M-06,Line-A,74.924,102.542,44.196,3.305,44.444,4.012,78.0,108.0,49.0,3.3,Shift-A,OP-008,RM-0115,21.98,97.33,38,101.61,Critical,Rejected
734,2026-01-08 15:15:00,M-05,Line-C,70.701,97.95,42.156,2.065,49.976,1.085,78.0,108.0,49.0,3.3,Shift-B,OP-013,RM-0064,28.77,82.58,86,99.42,Stable,Accepted
14043,2026-05-27 06:30:00,M-04,Line-A,76.805,104.521,43.91,3.49,43.421,4.569,78.0,108.0,49.0,3.3,Shift-A,OP-010,RM-0067,24.19,100.21,50,94.19,Critical,Rejected
10096,2026-04-16 03:45:00,M-05,Line-B,69.778,98.296,44.135,2.215,48.303,1.264,78.0,108.0,49.0,3.3,Shift-A,OP-018,RM-0065,24.83,87.05,24,99.59,Stable,Accepted
5184,2026-02-23 23:45:00,M-06,Line-A,67.945,98.53,43.536,1.965,49.417,0.985,78.0,108.0,49.0,3.3,Shift-C,OP-017,RM-0016,23.54,83.06,38,95.41,Stable,Accepted
3283,2026-02-04 04:30:00,M-06,Line-A,69.612,98.929,41.74,1.829,50.378,0.91,78.0,108.0,49.0,3.3,Shift-A,OP-012,RM-0103,27.77,75.91,110,100.32,Stable,Accepted
2458,2026-01-26 14:15:00,M-06,Line-A,70.05,99.276,42.157,2.106,49.491,1.181,78.0,108.0,49.0,3.3,Shift-B,OP-009,RM-0001,22.07,85.09,81,98.65,Stable,Accepted
9983,2026-04-14 23:30:00,M-03,Line-A,70.76,99.188,40.994,2.358,49.562,1.167,78.0,108.0,49.0,3.3,Shift-C,OP-026,RM-0058,26.0,81.62,110,99.28,Stable,Accepted
5278,2026-02-24 23:15:00,M-05,Line-A,71.136,97.119,40.271,1.883,50.476,1.002,78.0,108.0,49.0,3.3,Shift-C,OP-004,RM-0048,22.0,80.8,33,98.86,Stable,Accepted
9871,2026-04-13 19:30:00,M-04,Line-B,69.625,101.236,44.141,2.553,48.636,1.837,78.0,108.0,49.0,3.3,Shift-C,OP-015,RM-0100,25.93,83.29,29,94.74,Stable,Accepted
14882,2026-06-05 00:15:00,M-06,Line-A,76.162,106.3,46.103,3.156,42.527,5.585,78.0,108.0,49.0,3.3,Shift-A,OP-010,RM-0076,27.39,88.58,62,91.31,Critical,Rejected
13094,2026-05-17 09:15:00,M-01,Line-D,74.074,99.958,44.355,3.257,47.094,3.409,78.0,108.0,49.0,3.3,Shift-B,OP-027,RM-0075,23.93,91.47,117,101.08,Warning,Rework
4076,2026-02-12 10:45:00,M-01,Line-A,69.63,100.261,43.672,1.709,49.385,0.898,78.0,108.0,49.0,3.3,Shift-B,OP-028,RM-0017,25.86,82.11,57,101.6,Stable,Accepted
11221,2026-04-27 21:00:00,M-04,Line-D,71.634,101.074,43.68,2.433,49.884,1.302,78.0,108.0,49.0,3.3,Shift-C,OP-014,RM-0080,23.59,94.66,71,97.66,Stable,Accepted
12886,2026-05-15 05:15:00,M-06,Line-D,73.216,103.661,43.505,2.912,45.707,2.372,78.0,108.0,49.0,3.3,Shift-A,OP-003,RM-0050,25.46,92.75,88,98.06,Warning,Accepted
8344,2026-03-28 21:45:00,M-05,Line-A,69.771,101.592,41.266,2.247,50.017,0.695,78.0,108.0,49.0,3.3,Shift-C,OP-004,RM-0103,23.58,82.91,93,95.11,Stable,Accepted
9017,not_available,M-03,Line-C,68.978,102.795,40.757,2.24,48.992,0.715,78.0,108.0,49.0,3.3,Shift-C,OP-026,RM-0047,27.53,76.03,58,100.3,Stable,Accepted
7887,2026-03-24 03:30:00,M-02,Line-A,69.845,100.415,43.91,2.076,50.019,0.999,78.0,108.0,49.0,3.3,Shift-A,OP-014,RM-0050,23.23,78.2,113,97.91,Stable,Accepted
13833,2026-05-25 02:00:00,M-06,Line-D,74.416,104.234,45.094,3.027,46.398,4.159,78.0,108.0,49.0,3.3,Shift-A,OP-017,RM-0139,21.76,91.0,60,92.9,Critical,Rejected
8123,2026-03-26 14:30:00,M-05,Line-B,70.924,100.481,42.789,2.564,50.361,0.974,78.0,108.0,49.0,3.3,Shift-B,OP-015,RM-0073,21.25,84.19,78,101.73,Stable,Accepted
6551,2026-03-10 05:30:00,M-04,Line-B,69.843,103.14,42.55,1.837,49.628,0.925,78.0,108.0,49.0,3.3,Shift-A,OP-009,RM-0080,27.04,90.57,85,98.34,Stable,Accepted
10201,2026-04-17 06:00:00,M-02,Line-C,70.931,104.392,42.574,2.466,48.846,1.114,78.0,108.0,49.0,3.3,Shift-A,OP-012,RM-0135,25.51,81.83,98,99.98,Warning,Accepted
14970,2026-06-05 22:15:00,M-02,Line-B,77.377,100.117,46.332,3.735,42.174,6.59,78.0,108.0,49.0,3.3,Shift-C,OP-016,RM-0074,27.62,96.16,70,96.57,Critical,Rejected
7638,2026-03-21 13:15:00,M-05,Line-A,71.171,101.168,42.602,2.116,49.661,0.848,78.0,108.0,49.0,3.3,Shift-B,OP-018,RM-0111,21.87,83.12,120,103.75,Stable,Accepted
5569,2026-02-28 00:00:00,M-02,Line-A,67.158,104.718,40.783,1.871,49.037,0.641,78.0,108.0,49.0,3.3,Shift-A,OP-017,RM-0059,23.79,90.16,92,99.09,Warning,Accepted
8847,2026-04-03 03:30:00,M-02,Line-B,70.656,101.474,42.722,2.152,52.084,0.618,78.0,108.0,49.0,3.3,Shift-A,OP-004,RM-0024,26.57,88.53,63,98.57,Stable,Accepted
5332,2026-02-25 12:45:00,M-05,Line-B,67.301,98.487,43.017,1.446,49.538,0.58,78.0,108.0,49.0,3.3,Shift-B,OP-022,RM-0021,23.51,83.73,53,97.51,Stable,Accepted
13790,2026-05-24 15:15:00,M-01,Line-B,74.202,102.446,45.95,3.103,45.336,3.622,78.0,108.0,49.0,3.3,Shift-B,OP-024,RM-0131,23.19,94.1,4,102.03,Critical,Rejected
13607,2026-05-22 17:30:00,M-06,Line-D,75.04,102.652,43.052,3.279,46.003,3.288,78.0,108.0,49.0,3.3,Shift-C,OP-011,RM-0121,21.73,90.95,113,101.32,Warning,Rework
4102,2026-02-12 17:15:00,M-06,Line-A,68.76,99.641,41.454,1.785,50.72,0.813,78.0,108.0,49.0,3.3,Shift-C,OP-019,RM-0046,27.05,84.39,63,100.82,Stable,Accepted
9845,2026-04-13 13:00:00,M-05,Line-A,73.737,102.433,43.755,2.725,48.394,2.538,78.0,108.0,49.0,3.3,Shift-B,OP-012,RM-0093,26.45,88.66,24,96.87,Warning,Accepted
7717,2026-03-22 09:00:00,M-05,Line-B,70.682,97.939,44.608,2.215,50.021,1.353,78.0,108.0,49.0,3.3,Shift-B,OP-029,RM-0089,23.97,84.92,8,97.65,Stable,Accepted
6226,2026-03-06 20:15:00,M-05,Line-D,68.744,99.418,43.165,1.391,50.942,0.856,78.0,108.0,49.0,3.3,Shift-C,OP-028,RM-0052,26.24,91.61,49,100.51,Stable,Accepted
8166,2026-03-27 01:15:00,M-05,Line-C,70.431,96.041,40.815,2.012,48.714,0.878,78.0,108.0,49.0,3.3,Shift-A,OP-001,RM-0124,23.04,89.57,52,101.19,Stable,Accepted
4673,2026-02-18 16:00:00,M-02,Line-B,70.816,99.055,43.459,2.039,50.665,0.739,78.0,108.0,49.0,3.3,Shift-C,OP-013,RM-0084,23.61,86.26,12,94.49,Stable,Accepted
6508,2026-03-09 18:45:00,M-03,Line-D,70.27,103.685,43.835,1.968,50.275,1.157,78.0,108.0,49.0,3.3,Shift-C,OP-019,RM-0117,28.06,80.75,40,98.51,Stable,Accepted
4768,2026-02-19 15:45:00,M-01,Line-A,69.692,102.988,41.642,1.891,50.628,0.701,78.0,108.0,49.0,3.3,Shift-B,OP-004,RM-0139,23.7,82.74,105,104.05,Stable,Accepted
12125,2026-05-07 07:00:00,M-02,Line-A,74.469,101.236,43.032,3.256,46.019,2.775,78.0,108.0,49.0,3.3,Shift-A,OP-024,RM-0021,27.34,93.27,68,99.93,Warning,Rework
14504,2026-06-01 01:45:00,M-04,Line-A,75.907,102.139,44.005,3.44,45.889,4.788,78.0,108.0,49.0,3.3,Shift-A,OP-029,RM-0006,25.2,100.77,105,99.87,Critical,Rejected
10043,2026-04-15 14:30:00,M-03,Line-B,73.652,100.808,42.129,2.714,48.018,1.835,78.0,108.0,49.0,3.3,Shift-B,OP-005,RM-0142,24.56,85.35,120,101.31,Warning,Accepted
11401,2026-04-29 18:00:00,M-03,Line-C,70.799,100.479,43.023,2.461,48.358,1.234,78.0,108.0,49.0,3.3,Shift-C,OP-030,RM-0004,24.35,86.87,61,96.56,Stable,Accepted
1794,2026-01-19 16:15:00,M-02,Line-A,71.229,98.754,39.932,2.261,49.792,1.141,78.0,108.0,49.0,3.3,Shift-C,OP-023,RM-0002,22.4,88.71,2,97.75,Stable,Accepted
1693,2026-01-18 15:00:00,M-04,Line-B,68.869,97.713,43.082,2.09,49.455,0.627,78.0,108.0,49.0,3.3,Shift-B,OP-005,RM-0005,22.58,92.71,49,100.05,Stable,Accepted
5419,2026-02-26 10:30:00,M-04,Line-B,69.371,101.618,41.862,2.107,47.797,0.775,78.0,108.0,49.0,3.3,Shift-B,OP-017,RM-0137,22.38,80.5,79,99.5,Warning,Accepted
7557,2026-03-20 17:00:00,M-05,Line-D,70.851,101.377,44.928,1.607,50.088,1.58,78.0,108.0,49.0,3.3,Shift-C,OP-015,RM-0054,23.39,95.19,60,95.94,Stable,Accepted
6956,2026-03-14 10:45:00,M-06,Line-A,69.407,99.96,43.363,2.316,52.276,0.335,78.0,108.0,49.0,3.3,Shift-B,OP-015,RM-0048,28.88,89.39,36,98.1,Stable,Accepted
494,2026-01-06 03:15:00,M-04,Line-D,71.036,100.379,44.257,2.142,50.479,1.305,78.0,108.0,49.0,3.3,Shift-A,OP-016,RM-0079,27.88,79.35,30,97.07,Stable,Accepted
6585,2026-03-10 14:00:00,M-05,Line-C,68.875,98.858,40.577,1.896,50.61,1.094,78.0,108.0,49.0,3.3,Shift-B,OP-022,RM-0145,28.09,77.45,50,102.17,Stable,Accepted
158,2026-01-02 15:15:00,M-04,Line-C,72.12,100.262,40.033,2.245,47.545,1.26,78.0,108.0,49.0,3.3,Shift-B,OP-007,RM-0090,26.75,85.31,100,99.06,Warning,Accepted
8150,2026-03-26 21:15:00,M-01,Line-A,73.962,98.462,40.926,2.296,45.781,2.228,78.0,108.0,49.0,3.3,Shift-C,OP-024,RM-0045,21.82,88.52,40,102.1,Warning,Accepted
13134,2026-05-17 19:15:00,M-04,Line-D,73.559,102.334,44.336,2.851,45.948,3.541,78.0,108.0,49.0,3.3,Shift-C,OP-022,RM-0042,23.84,82.46,23,93.19,Critical,Rejected
1464,2026-01-16 05:45:00,M-01,Line-C,72.561,101.024,41.824,2.543,49.101,1.25,78.0,108.0,49.0,3.3,Shift-A,OP-023,RM-0042,23.86,79.15,31,96.86,Stable,Accepted
12703,2026-05-13 07:30:00,M-04,Line-D,74.128,105.203,43.393,2.694,45.0,2.547,78.0,108.0,49.0,3.3,Shift-A,OP-014,RM-0126,26.24,94.05,22,100.1,Warning,Accepted
13944,2026-05-26 05:45:00,M-03,Line-C,72.121,101.057,43.31,2.707,46.909,1.423,78.0,108.0,49.0,3.3,Shift-A,OP-024,RM-0142,22.51,88.3,25,95.12,Warning,Accepted
9351,2026-04-08 09:30:00,M-05,Line-C,70.414,98.657,41.909,2.162,50.356,1.154,78.0,108.0,49.0,3.3,Shift-B,OP-011,RM-0103,28.45,87.05,34,98.89,Stable,Accepted
9533,2026-04-10 07:00:00,M-04,Line-C,72.101,101.304,41.675,2.591,46.262,1.601,78.0,108.0,49.0,3.3,Shift-A,OP-019,RM-0140,28.71,81.95,100,97.11,Warning,Accepted
11337,2026-04-29 02:00:00,M-03,Line-A,72.823,99.96,42.62,2.607,49.56,2.032,78.0,108.0,49.0,3.3,Shift-A,OP-017,RM-0062,22.57,81.98,39,99.44,Warning,Accepted
2288,2026-01-24 19:45:00,M-05,Line-B,70.366,97.049,42.453,2.077,50.777,0.561,78.0,108.0,49.0,3.3,Shift-C,OP-001,RM-0146,22.78,81.77,120,104.04,Stable,Accepted
9484,2026-04-09 18:45:00,M-02,Line-A,70.961,98.884,40.768,2.39,50.572,1.373,78.0,108.0,49.0,3.3,Shift-C,OP-001,RM-0104,27.71,85.7,7,99.73,Stable,Accepted
3352,2026-02-04 21:45:00,M-06,Line-B,68.273,101.663,44.498,1.695,49.063,1.594,78.0,108.0,49.0,3.3,Shift-C,OP-027,RM-0001,28.75,87.92,37,94.04,Stable,Accepted
4731,2026-02-19 06:30:00,M-06,Line-B,70.611,103.517,42.578,1.879,48.384,1.073,78.0,108.0,49.0,3.3,Shift-A,OP-010,RM-0117,23.15,85.07,9,100.35,Stable,Accepted
966,2026-01-11 01:15:00,M-04,Line-B,73.518,101.063,41.486,2.095,46.871,1.457,78.0,108.0,49.0,3.3,Shift-A,OP-010,RM-0032,25.68,87.99,93,102.97,Warning,Accepted
14055,2026-05-27 09:30:00,M-01,Line-A,74.156,105.117,43.374,3.146,44.837,3.798,78.0,108.0,49.0,3.3,Shift-B,OP-004,RM-0062,22.18,88.45,10,97.56,Critical,Rejected
13076,2026-05-17 04:45:00,M-04,Line-A,76.021,106.595,45.128,3.07,43.634,4.904,78.0,108.0,49.0,3.3,Shift-A,OP-001,RM-0007,24.2,93.59,48,95.75,Critical,Rejected
2253,2026-01-24 11:00:00,M-02,Line-B,69.999,100.594,40.832,2.073,48.562,0.624,78.0,108.0,49.0,3.3,Shift-B,OP-002,RM-0044,21.21,83.27,113,100.65,Stable,Accepted
10357,2026-04-18 21:00:00,M-01,Line-C,72.518,98.521,44.423,2.962,46.238,2.923,78.0,108.0,49.0,3.3,Shift-C,OP-018,RM-0093,23.09,83.65,43,99.99,Warning,Rework
2579,2026-01-27 20:30:00,M-06,Line-C,71.295,99.89,40.563,1.738,49.163,1.406,78.0,108.0,49.0,3.3,Shift-C,OP-023,RM-0091,23.49,82.11,5,98.5,Stable,Accepted
439,2026-01-05 13:30:00,M-01,Line-A,68.7,97.873,41.924,1.72,51.932,1.071,78.0,108.0,49.0,3.3,Shift-B,OP-008,RM-0145,27.2,89.2,97,98.91,Stable,Accepted
4129,2026-02-13 00:00:00,M-04,Line-B,71.239,104.336,43.97,2.266,50.033,1.557,78.0,108.0,49.0,3.3,Shift-A,OP-026,RM-0085,25.12,84.93,94,101.03,Warning,Accepted
8300,2026-03-28 10:45:00,M-03,Line-D,70.467,98.909,42.805,2.316,49.723,0.474,78.0,108.0,49.0,3.3,Shift-B,OP-010,RM-0015,22.29,88.64,24,97.45,Stable,Accepted
1615,2026-01-17 19:30:00,M-01,Line-B,70.603,100.938,42.055,1.958,49.322,1.279,78.0,108.0,49.0,3.3,Shift-C,OP-024,RM-0083,22.88,88.94,55,104.41,Stable,Accepted
12706,2026-05-13 08:15:00,M-05,Line-C,72.469,99.525,43.032,3.537,46.024,2.576,78.0,108.0,49.0,3.3,Shift-B,OP-007,RM-0043,26.02,95.63,1,98.22,Critical,Rejected
13017,2026-05-16 14:00:00,M-05,Line-A,71.144,104.81,45.714,2.9,47.651,2.883,78.0,108.0,49.0,3.3,Shift-B,OP-014,RM-0150,24.84,85.53,22,96.17,Warning,Rework
4404,2026-02-15 20:45:00,M-06,Line-B,71.731,100.755,43.284,2.113,50.307,0.793,78.0,108.0,49.0,3.3,Shift-C,OP-022,RM-0100,24.56,82.44,64,99.36,Stable,Accepted
8002,2026-03-25 08:15:00,M-05,Line-D,70.422,98.686,39.93,2.356,51.175,0.918,78.0,108.0,49.0,3.3,Shift-B,OP-019,RM-0082,22.56,91.78,91,100.41,Stable,Accepted
12970,2026-05-16 02:15:00,M-06,Line-A,72.5,99.926,43.947,2.811,47.531,2.467,78.0,108.0,49.0,3.3,Shift-A,OP-014,RM-0118,23.41,91.4,52,97.13,Warning,Accepted
13120,2026-05-17 15:45:00,M-02,Line-B,77.166,104.113,45.028,3.279,43.528,4.925,78.0,108.0,49.0,3.3,Shift-B,OP-029,RM-0099,23.79,94.37,47,98.72,Critical,Rejected
468,2026-01-05 20:45:00,M-04,Line-D,70.568,102.045,41.619,1.667,51.986,0.885,78.0,108.0,49.0,3.3,Shift-C,OP-017,RM-0008,27.26,80.4,25,99.18,Stable,Accepted
11515,2026-04-30 22:30:00,M-05,Line-A,73.254,100.313,42.279,2.249,50.285,1.86,78.0,108.0,49.0,3.3,Shift-C,OP-020,RM-0123,24.61,82.85,3,105.12,Stable,Accepted
4615,2026-02-18 01:30:00,M-04,Line-C,72.19,100.221,40.883,1.88,49.277,1.356,78.0,108.0,49.0,3.3,Shift-A,OP-018,RM-0035,22.96,82.33,12,95.83,Stable,Accepted
757,2026-01-08 21:00:00,M-05,Line-C,71.163,100.123,42.428,1.823,50.566,0.733,78.0,108.0,49.0,3.3,Shift-C,OP-001,RM-0044,29.42,83.47,117,99.12,Stable,Accepted
13925,2026-05-26 01:00:00,M-05,Line-B,74.082,101.678,43.025,3.159,45.454,3.15,78.0,108.0,49.0,3.3,Shift-A,OP-021,RM-0094,21.8,89.92,40,96.87,Warning,Rework
7164,2026-03-16 14:45:00,M-05,Line-B,68.793,99.201,42.204,1.532,50.007,0.742,78.0,108.0,49.0,3.3,Shift-B,OP-023,RM-0120,24.02,87.25,17,101.33,Stable,Accepted
2689,2026-01-29 00:00:00,M-04,Line-A,71.178,98.814,41.641,1.846,49.184,0.887,78.0,108.0,49.0,3.3,Shift-A,OP-030,RM-0062,22.0,84.57,14,104.45,Stable,Accepted
1091,2026-01-12 08:30:00,M-04,Line-B,70.916,99.866,40.823,1.775,51.571,0.949,78.0,108.0,49.0,3.3,Shift-B,OP-017,RM-0097,27.18,84.77,44,97.91,Stable,Accepted
6746,2026-03-12 06:15:00,M-06,Line-C,70.999,100.084,42.372,2.543,48.254,0.865,78.0,108.0,49.0,3.3,Shift-A,OP-007,RM-0119,27.49,87.34,118,98.96,Stable,Accepted
4505,2026-02-16 22:00:00,M-01,Line-A,70.891,100.785,41.052,2.006,51.128,0.508,78.0,108.0,49.0,3.3,Shift-C,OP-025,RM-0096,23.38,88.11,85,102.67,Stable,Accepted
4875,2026-02-20 18:30:00,M-02,Line-A,72.155,98.747,42.002,2.322,48.775,1.987,78.0,108.0,49.0,3.3,Shift-C,OP-026,RM-0146,22.06,88.85,4,96.43,Stable,Accepted
8172,2026-03-27 02:45:00,M-06,Line-A,69.894,98.683,40.516,1.943,50.197,1.042,78.0,108.0,49.0,3.3,Shift-A,OP-009,RM-0035,21.96,88.31,117,95.48,Stable,Accepted
10009,2026-04-15 06:00:00,M-06,Line-C,69.852,100.644,42.429,2.129,49.882,0.341,78.0,108.0,49.0,3.3,Shift-A,OP-015,RM-0142,25.8,83.41,47,97.04,Stable,Accepted
4399,2026-02-15 19:30:00,M-01,Line-B,70.862,98.706,43.248,1.779,49.38,1.479,78.0,108.0,49.0,3.3,Shift-C,OP-005,RM-0104,24.04,84.28,116,100.88,Stable,Accepted
1375,2026-01-15 07:30:00,M-06,Line-A,70.542,99.534,43.056,1.891,51.82,0.952,78.0,108.0,49.0,3.3,Shift-A,OP-002,RM-0044,24.53,87.57,12,98.26,Stable,Accepted
5565,2026-02-27 23:00:00,M-01,Line-B,67.153,,43.654,1.712,50.971,1.644,78.0,108.0,49.0,3.3,Shift-C,OP-020,RM-0022,23.54,89.5,78,96.12,Stable,Accepted
1863,2026-01-20 09:30:00,M-06,Line-C,69.014,98.036,40.659,1.938,51.799,0.777,78.0,108.0,49.0,3.3,Shift-B,OP-020,RM-0053,22.78,86.25,82,97.02,Stable,Accepted
9563,2026-04-10 14:30:00,M-04,Line-D,70.236,102.128,42.042,2.073,52.298,0.433,78.0,108.0,49.0,3.3,Shift-B,OP-020,RM-0074,27.87,90.16,22,94.0,Stable,Accepted
